03.03.2022,38’953.5100
25.03.2018,8’015.4300
24.03.2018,8’079.9200
23.03.2018,8’457.3200
22.03.2018,8’260.1900
21.03.2018,8’458.6800
20.03.2018,8’591.4100
19.03.2018,8’185.6900
18.03.2018,7’824.4500
17.03.2018,7’528.5900
16.03.2018,7’926.5600
15.03.2018,7’866.3900
14.03.2018,7’754.3500
13.03.2018,8’635.9700
12.03.2018,8’650.8800
11.03.2018,9’056.1600
10.03.2018,8’357.9400
09.03.2018,8’812.1000
08.03.2018,8’862.0300
07.03.2018,9’359.4000
06.03.2018,10’055.5600
05.03.2018,10’820.1200
04.03.2018,10’763.6400
03.03.2018,10’727.3900
02.03.2018,10’344.4300
01.03.2018,10’281.3200
28.02.2018,9’759.1900
27.02.2018,9’973.4400
26.02.2018,9’677.8400
25.02.2018,8’988.2600
24.02.2018,9’088.6300
23.02.2018,9’514.6100
22.02.2018,9’188.2000
21.02.2018,9’825.9300
20.02.2018,10’514.1200
19.02.2018,10’379.1000
18.02.2018,9’650.8200
17.02.2018,10’282.8300
16.02.2018,9’443.8100
15.02.2018,9’294.4500
14.02.2018,8’806.2200
13.02.2018,7’986.9900
12.02.2018,8’354.7300
11.02.2018,7’588.2600
10.02.2018,8’047.1700
09.02.2018,8’165.2700
08.02.2018,7’733.5000
07.02.2018,7’122.5300
06.02.2018,7’213.8000
05.02.2018,6’427.5400
04.02.2018,7’645.8300
03.02.2018,8’588.4800
02.02.2018,8’242.2700
01.02.2018,8’419.1000
31.01.2018,9’485.5400
30.01.2018,9’413.2200
29.01.2018,10’504.4600
28.01.2018,10’957.3600
27.01.2018,10’669.2000
26.01.2018,10’370.9300
25.01.2018,10’518.2300
24.01.2018,10’771.1000
23.01.2018,10’388.2200
22.01.2018,10’411.1900
21.01.2018,11’092.9100
20.01.2018,12’306.6100
19.01.2018,11’132.8500
18.01.2018,10’788.0400
17.01.2018,10’751.9000
16.01.2018,10’899.2600
15.01.2018,13’115.0700
14.01.2018,13’210.8000
13.01.2018,13’790.8000
12.01.2018,13’401.4100
11.01.2018,13’014.1200
10.01.2018,14’559.6200
09.01.2018,14’214.7100
08.01.2018,14’696.3800
07.01.2018,15’783.0100
06.01.2018,16’717.9200
05.01.2018,16’582.1800
04.01.2018,14’869.1400
03.01.2018,14’876.3700
02.01.2018,14’361.5400
01.01.2018,13’152.4200
31.12.2017,13’589.6700
30.12.2017,12’445.5500
29.12.2017,14’100.0000
28.12.2017,14’157.9000
27.12.2017,15’284.0400
26.12.2017,15’571.2600
25.12.2017,13’721.6500
24.12.2017,14’096.0200
23.12.2017,14’386.6200
22.12.2017,14’033.2500
21.12.2017,15’434.2200
20.12.2017,16’258.1900
19.12.2017,17’338.1900
18.12.2017,18’692.4700
17.12.2017,18’860.3000
16.12.2017,19’216.2600
15.12.2017,17’444.8400
14.12.2017,16’327.5100
13.12.2017,16’114.6200
12.12.2017,17’005.2900
11.12.2017,16’565.8300
10.12.2017,14’960.4400
09.12.2017,14’735.2500
08.12.2017,15’935.3700
07.12.2017,16’749.1600
06.12.2017,13’642.8100
05.12.2017,11’578.3000
04.12.2017,11’459.0500
03.12.2017,11’019.3100
02.12.2017,10’680.3000
01.12.2017,10’634.4700
30.11.2017,9’852.1600
29.11.2017,9’695.2700
28.11.2017,9’807.0800
27.11.2017,9’553.4900
26.11.2017,9’128.0300
25.11.2017,8’592.9900
24.11.2017,8’070.9200
23.11.2017,7’915.5100
22.11.2017,8’107.5600
21.11.2017,8’042.0900
20.11.2017,8’188.5000
19.11.2017,7’954.0900
18.11.2017,7’699.7000
17.11.2017,7’606.2200
16.11.2017,7’813.0400
15.11.2017,7’195.9300
14.11.2017,6’546.2400
13.11.2017,6’493.8700
12.11.2017,5’877.3300
11.11.2017,6’320.3600
10.11.2017,6’559.2400
09.11.2017,7’089.4800
08.11.2017,7’468.4200
07.11.2017,7’135.0800
06.11.2017,6’982.7600
05.11.2017,7’409.0800
04.11.2017,7’375.0900
03.11.2017,7’188.1700
02.11.2017,7’038.6300
01.11.2017,6’764.0800
31.10.2017,6’429.8900
30.10.2017,6’096.1500
29.10.2017,6’149.2100
28.10.2017,5’722.2200
27.10.2017,5’758.2200
26.10.2017,5’876.6800
25.10.2017,5’683.6300
24.10.2017,5’469.3800
23.10.2017,5’810.8800
22.10.2017,5’900.9500
21.10.2017,5’916.7800
20.10.2017,5’901.2200
19.10.2017,5’557.1500
18.10.2017,5’470.2400
17.10.2017,5’476.3900
16.10.2017,5’605.7000
15.10.2017,5’534.9500
14.10.2017,5’657.8200
13.10.2017,5’488.4700
12.10.2017,5’278.3500
11.10.2017,4’693.8800
10.10.2017,4’638.9800
09.10.2017,4’678.2000
08.10.2017,4’499.8000
07.10.2017,4’341.3100
06.10.2017,4’270.9300
05.10.2017,4’222.4600
04.10.2017,4’116.4200
03.10.2017,4’202.6800
02.10.2017,4’283.0400
01.10.2017,4’253.8800
30.09.2017,4’213.4200
29.09.2017,4’033.4800
28.09.2017,4’064.9100
27.09.2017,4’083.1700
26.09.2017,3’766.3100
25.09.2017,3’797.9600
24.09.2017,3’563.1400
23.09.2017,3’673.2800
22.09.2017,3’497.7000
21.09.2017,3’507.3400
20.09.2017,3’765.0400
19.09.2017,3’824.9500
18.09.2017,3’808.4400
17.09.2017,3’522.1400
16.09.2017,3’595.0800
15.09.2017,3’300.9000
14.09.2017,3’508.4600
13.09.2017,3’787.3700
12.09.2017,4’095.4700
11.09.2017,4’018.6800
10.09.2017,3’988.8500
09.09.2017,4’087.2400
08.09.2017,4’279.2500
07.09.2017,4’404.4200
06.09.2017,4’360.4100
05.09.2017,4’139.8400
04.09.2017,4’234.3600
03.09.2017,4’443.5300
02.09.2017,4’527.0500
01.09.2017,4’635.3900
31.08.2017,4’519.8900
30.08.2017,4’383.9400
29.08.2017,4’259.3900
28.08.2017,4’126.3900
27.08.2017,4’161.7200
26.08.2017,4’138.8000
25.08.2017,4’219.7900
24.08.2017,4’057.6900
23.08.2017,4’028.8900
22.08.2017,3’789.2700
21.08.2017,3’900.0800
20.08.2017,3’963.3900
19.08.2017,3’948.7800
18.08.2017,4’077.0100
17.08.2017,4’205.6700
16.08.2017,4’065.7200
15.08.2017,4’071.4300
14.08.2017,4’030.9500
13.08.2017,3’884.3000
12.08.2017,3’643.1200
11.08.2017,3’390.1600
10.08.2017,3’281.3700
09.08.2017,3’267.5200
08.08.2017,3’333.1800
07.08.2017,3’213.5200
06.08.2017,3’136.8800
05.08.2017,3’055.6400
04.08.2017,2’741.8500
03.08.2017,2’677.7200
02.08.2017,2’629.5600
01.08.2017,2’705.1500
31.07.2017,2’701.6300
30.07.2017,2’620.9300
29.07.2017,2’644.5100
28.07.2017,2’645.8900
27.07.2017,2’450.6500
26.07.2017,2’389.0800
25.07.2017,2’489.1400
24.07.2017,2’603.0800
23.07.2017,2’619.9500
22.07.2017,2’623.3500
21.07.2017,2’583.2500
20.07.2017,2’372.9600
19.07.2017,2’210.9400
18.07.2017,2’193.1500
17.07.2017,1’979.6300
16.07.2017,1’864.0200
15.07.2017,2’001.2800
14.07.2017,2’204.4400
13.07.2017,2’286.6000
12.07.2017,2’258.7400
11.07.2017,2’263.6800
10.07.2017,2’366.6300
09.07.2017,2’450.0700
08.07.2017,2’426.8900
07.07.2017,2’447.4300
06.07.2017,2’505.9900
05.07.2017,2’483.7600
04.07.2017,2’500.8900
03.07.2017,2’417.9500
02.07.2017,2’342.7900
01.07.2017,2’356.0300
30.06.2017,2’407.3300
29.06.2017,2’452.9900
28.06.2017,2’430.0100
27.06.2017,2’330.7000
26.06.2017,2’377.9500
25.06.2017,2’486.4900
24.06.2017,2’578.0400
23.06.2017,2’630.6300
22.06.2017,2’601.0900
21.06.2017,2’632.3200
20.06.2017,2’585.3100
19.06.2017,2’483.1000
18.06.2017,2’501.1300
17.06.2017,2’492.9800
16.06.2017,2’401.6100
15.06.2017,2’310.2100
14.06.2017,2’585.9500
13.06.2017,2’632.9100
12.06.2017,2’713.1100
11.06.2017,2’806.5000
10.06.2017,2’764.9000
09.06.2017,2’734.5600
08.06.2017,2’661.1700
07.06.2017,2’712.3400
06.06.2017,2’729.0700
05.06.2017,2’498.8100
04.06.2017,2’431.7100
03.06.2017,2’425.6900
02.06.2017,2’357.9600
01.06.2017,2’313.0800
31.05.2017,2’199.4300
30.05.2017,2’234.0100
29.05.2017,2’178.3500
28.05.2017,2’120.9000
27.05.2017,2’037.5400
26.05.2017,2’331.5400
25.05.2017,2’487.8800
24.05.2017,2’313.2800
23.05.2017,2’140.0300
22.05.2017,2’069.8800
21.05.2017,1’978.2100
20.05.2017,1’930.6100
19.05.2017,1’886.8400
18.05.2017,1’805.4200
17.05.2017,1’785.4200
16.05.2017,1’730.8500
15.05.2017,1’753.3400
14.05.2017,1’793.1300
13.05.2017,1’722.9300
12.05.2017,1’792.5200
11.05.2017,1’842.4500
10.05.2017,1’756.6700
09.05.2017,1’707.2900
08.05.2017,1’594.6700
07.05.2017,1’533.8500
06.05.2017,1’528.9600
05.05.2017,1’544.2500
04.05.2017,1’533.6100
03.05.2017,1’456.4400
02.05.2017,1’434.4100
01.05.2017,1’370.5500
30.04.2017,1’324.3200
29.04.2017,1’325.7200
28.04.2017,1’305.2200
27.04.2017,1’299.3500
26.04.2017,1’280.0500
25.04.2017,1’263.4200
24.04.2017,1’240.9800
23.04.2017,1’237.4400
22.04.2017,1’235.8100
21.04.2017,1’243.9400
20.04.2017,1’223.8600
19.04.2017,1’208.3400
18.04.2017,1’225.8700
17.04.2017,1’201.1300
16.04.2017,1’195.4000
15.04.2017,1’196.7600
14.04.2017,1’194.7800
13.04.2017,1’196.6300
12.04.2017,1’229.8400
11.04.2017,1’225.1700
10.04.2017,1’220.3800
09.04.2017,1’203.6700
08.04.2017,1’199.6100
07.04.2017,1’198.1400
06.04.2017,1’171.6300
05.04.2017,1’135.1300
04.04.2017,1’148.2500
03.04.2017,1’133.0800
02.04.2017,1’080.2000
01.04.2017,1’073.3600
31.03.2017,1’045.4200
30.03.2017,1’024.9600
29.03.2017,1’026.1400
28.03.2017,1’026.9200
27.03.2017,990.07
26.03.2017,966.38
25.03.2017,927.47
24.03.2017,991.51
23.03.2017,1’035.8800
22.03.2017,1’056.7200
21.03.2017,1’088.3200
20.03.2017,1’042.3100
19.03.2017,1’016.3600
18.03.2017,1’045.3800
17.03.2017,1’137.4300
16.03.2017,1’227.0000
15.03.2017,1’265.7700
14.03.2017,1’243.0300
13.03.2017,1’231.9900
12.03.2017,1’203.9200
11.03.2017,1’177.7300
10.03.2017,1’209.0000
09.03.2017,1’184.0700
08.03.2017,1’201.6900
07.03.2017,1’254.0200
06.03.2017,1’273.5400
05.03.2017,1’256.4100
04.03.2017,1’269.1700
03.03.2017,1’275.7000
02.03.2017,1’237.9100
01.03.2017,1’202.5600
28.02.2017,1’191.0000
27.02.2017,1’183.2800
26.02.2017,1’162.9100
25.02.2017,1’168.4900
24.02.2017,1’182.2400
23.02.2017,1’151.7500
22.02.2017,1’122.7500
21.02.2017,1’097.2600
20.02.2017,1’056.5400
19.02.2017,1’053.4800
18.02.2017,1’059.1400
17.02.2017,1’037.1600
16.02.2017,1’026.1100
15.02.2017,1’011.6500
14.02.2017,1’006.7900
13.02.2017,998.37
12.02.2017,1’002.1100
11.02.2017,1’004.2000
10.02.2017,975.93
09.02.2017,1’027.9400
08.02.2017,1’060.9400
07.02.2017,1’044.8400
06.02.2017,1’028.9800
05.02.2017,1’025.5300
04.02.2017,1’021.1500
03.02.2017,1’015.7800
02.02.2017,990.04
01.02.2017,966.02
31.01.2017,939.02
30.01.2017,920.15
29.01.2017,920.74
28.01.2017,921.25
27.01.2017,919.67
26.01.2017,909.61
25.01.2017,901.09
24.01.2017,909.34
23.01.2017,925.34
22.01.2017,928.68
21.01.2017,923.02
20.01.2017,904.98
19.01.2017,904.13
18.01.2017,892.67
17.01.2017,891.67
16.01.2017,840.91
15.01.2017,828.59
14.01.2017,838.29
13.01.2017,820.48
12.01.2017,800.1
11.01.2017,867.31
10.01.2017,923.06
09.01.2017,915.73
08.01.2017,937.29
07.01.2017,892.22
06.01.2017,951.95
05.01.2017,1’081.6000
04.01.2017,1’116.1800
03.01.2017,1’056.1400
02.01.2017,1’037.1800
01.01.2017,998.53
31.12.2016,978.21
30.12.2016,975.28
29.12.2016,1’001.0900
28.12.2016,985.41
27.12.2016,945.4
26.12.2016,928.1
25.12.2016,904.12
24.12.2016,930.65
23.12.2016,925.89
22.12.2016,881.23
21.12.2016,843.38
20.12.2016,817.96
19.12.2016,816.44
18.12.2016,813
17.12.2016,812.92
16.12.2016,804.66
15.12.2016,797.91
14.12.2016,794.96
13.12.2016,795.22
12.12.2016,794.45
11.12.2016,785.92
10.12.2016,790.82
09.12.2016,787.24
08.12.2016,778.82
07.12.2016,775.66
06.12.2016,768.74
05.12.2016,772.38
04.12.2016,777.86
03.12.2016,778.09
02.12.2016,780.85
01.12.2016,764.82
30.11.2016,751.96
29.11.2016,747.3
28.11.2016,747.72
27.11.2016,747.76
26.11.2016,756.47
25.11.2016,759.74
24.11.2016,761.17
23.11.2016,758.33
22.11.2016,755.9
21.11.2016,749.07
20.11.2016,754.5
19.11.2016,760.04
18.11.2016,752.57
17.11.2016,748.55
16.11.2016,729.09
15.11.2016,711.52
14.11.2016,698.46
13.11.2016,691.82
12.11.2016,705.28
11.11.2016,708.73
10.11.2016,707.46
09.11.2016,713.43
08.11.2016,691.89
07.11.2016,689.76
06.11.2016,690.02
05.11.2016,684.46
04.11.2016,684.66
03.11.2016,710.29
02.11.2016,713.22
01.11.2016,716.19
31.10.2016,694.73
30.10.2016,700.01
29.10.2016,701.36
28.10.2016,685.01
27.10.2016,680.16
26.10.2016,663.11
25.10.2016,653.89
24.10.2016,650.93
23.10.2016,651.56
22.10.2016,639.4
21.10.2016,629.42
20.10.2016,625.6
19.10.2016,629.39
18.10.2016,632.83
17.10.2016,635.09
16.10.2016,635.81
15.10.2016,635.72
14.10.2016,631.32
13.10.2016,631.2
12.10.2016,630.61
11.10.2016,621.14
10.10.2016,605.11
09.10.2016,605.8
08.10.2016,606.37
07.10.2016,604.49
06.10.2016,598.62
05.10.2016,599.1
04.10.2016,595.18
03.10.2016,595.73
02.10.2016,595.41
01.10.2016,596.54
30.09.2016,587.35
29.09.2016,589.25
28.09.2016,589.31
27.09.2016,589.59
26.09.2016,587.67
25.09.2016,585.72
24.09.2016,587.3
23.09.2016,583.48
22.09.2016,583.38
21.09.2016,586.57
20.09.2016,598.02
19.09.2016,598.86
18.09.2016,597.45
17.09.2016,596.41
16.09.2016,593.02
15.09.2016,594.93
14.09.2016,597.16
13.09.2016,593.22
12.09.2016,593.34
11.09.2016,606.76
10.09.2016,609.13
09.09.2016,606.7
08.09.2016,605.25
07.09.2016,596.01
06.09.2016,597.05
05.09.2016,594.21
04.09.2016,591.11
03.09.2016,568.43
02.09.2016,562.62
01.09.2016,563.85
31.08.2016,565.4
30.08.2016,564.23
29.08.2016,561.71
28.08.2016,558.85
27.08.2016,560.94
26.08.2016,565.02
25.08.2016,557.84
24.08.2016,560.93
23.08.2016,564.34
22.08.2016,562.58
21.08.2016,559.74
20.08.2016,557.29
19.08.2016,552.89
18.08.2016,555.88
17.08.2016,557.4
16.08.2016,559.56
15.08.2016,559.14
14.08.2016,566.81
13.08.2016,576.2
12.08.2016,577
11.08.2016,580.89
10.08.2016,584.9
09.08.2016,582.69
08.08.2016,583.42
07.08.2016,582.21
06.08.2016,566.47
05.08.2016,560.67
04.08.2016,560.06
03.08.2016,533.1
02.08.2016,574.56
01.08.2016,602.75
31.07.2016,618.26
30.07.2016,640.04
29.07.2016,646.41
28.07.2016,646.68
27.07.2016,647.95
26.07.2016,644.07
25.07.2016,649.12
24.07.2016,648.97
23.07.2016,645.49
22.07.2016,651.31
21.07.2016,655.47
20.07.2016,660.41
19.07.2016,661.09
18.07.2016,667.46
17.07.2016,660.83
16.07.2016,653.77
15.07.2016,652.92
14.07.2016,647.27
13.07.2016,653.81
12.07.2016,650.24
11.07.2016,639.63
10.07.2016,636.88
09.07.2016,641.87
08.07.2016,636.98
07.07.2016,631.51
06.07.2016,659.12
05.07.2016,659.3
04.07.2016,654.59
03.07.2016,660.87
02.07.2016,672.61
01.07.2016,661.79
30.06.2016,641.25
29.06.2016,624.92
28.06.2016,635.31
27.06.2016,627.13
26.06.2016,626.1
25.06.2016,655.67
24.06.2016,637.5
23.06.2016,572.91
22.06.2016,627.7
21.06.2016,658.62
20.06.2016,722.08
19.06.2016,729.49
18.06.2016,723.49
17.06.2016,720.95
16.06.2016,714.69
15.06.2016,660.5
14.06.2016,663.42
13.06.2016,664.04
12.06.2016,617.74
11.06.2016,566.19
10.06.2016,558.87
09.06.2016,559.67
08.06.2016,558
07.06.2016,565.51
06.06.2016,567.36
05.06.2016,563.68
04.06.2016,562.25
03.06.2016,547.71
02.06.2016,533.53
01.06.2016,529.52
31.05.2016,533.25
30.05.2016,530.85
29.05.2016,522.4
28.05.2016,495.41
27.05.2016,469.97
26.05.2016,449.96
25.05.2016,448.43
24.05.2016,446.16
23.05.2016,440.06
22.05.2016,441.27
21.05.2016,442.3
20.05.2016,440.17
19.05.2016,446.53
18.05.2016,450.14
17.05.2016,448.07
16.05.2016,449.09
15.05.2016,449.61
14.05.2016,447.66
13.05.2016,445.78
12.05.2016,441.34
11.05.2016,442.97
10.05.2016,446.8
09.05.2016,448.81
08.05.2016,448.03
07.05.2016,447.14
06.05.2016,440.43
05.05.2016,433.78
04.05.2016,429.58
03.05.2016,428.21
02.05.2016,428.78
01.05.2016,435.1
30.04.2016,436.84
29.04.2016,435.48
28.04.2016,432.53
27.04.2016,448.34
26.04.2016,454.32
25.04.2016,449.41
24.04.2016,445.58
23.04.2016,439.15
22.04.2016,436.87
21.04.2016,432.97
20.04.2016,425.63
19.04.2016,416.45
18.04.2016,415.48
17.04.2016,417.48
16.04.2016,418.95
15.04.2016,415.34
14.04.2016,411.14
13.04.2016,409.93
12.04.2016,407.21
11.04.2016,404.5
10.04.2016,402.64
09.04.2016,400.31
08.04.2016,404.95
07.04.2016,405.25
06.04.2016,406.75
05.04.2016,406.1
04.04.2016,404.6
03.04.2016,405.07
02.04.2016,404.84
01.04.2016,401.74
31.03.2016,403.19
30.03.2016,402.88
29.03.2016,408.69
28.03.2016,414.78
27.03.2016,413.51
26.03.2016,411.34
25.03.2016,410.83
24.03.2016,409.94
23.03.2016,409.78
22.03.2016,407.74
21.03.2016,400.66
20.03.2016,401.58
19.03.2016,398.83
18.03.2016,404.63
17.03.2016,410.75
16.03.2016,414.1
15.03.2016,413.51
14.03.2016,410.79
13.03.2016,408.37
12.03.2016,409.67
11.03.2016,415.98
10.03.2016,412.63
09.03.2016,414.06
08.03.2016,413.57
07.03.2016,409.42
06.03.2016,402.79
05.03.2016,402.39
04.03.2016,419.61
03.03.2016,420.65
02.03.2016,432.93
01.03.2016,435.51
29.02.2016,436.69
28.02.2016,430.2
27.02.2016,432.41
26.02.2016,423.56
25.02.2016,420.65
24.02.2016,419.33
23.02.2016,426.49
22.02.2016,436.33
21.02.2016,434.99
20.02.2016,427.2
19.02.2016,417.02
18.02.2016,417.66
17.02.2016,411.8
16.02.2016,399.61
15.02.2016,398.39
14.02.2016,391.53
13.02.2016,381.44
12.02.2016,373.98
11.02.2016,369.41
10.02.2016,371.64
09.02.2016,366.38
08.02.2016,373.71
07.02.2016,375.69
06.02.2016,375.15
05.02.2016,386.29
04.02.2016,379.63
03.02.2016,378.76
02.02.2016,384.14
01.02.2016,382.75
31.01.2016,389.45
30.01.2016,389.15
29.01.2016,385.49
28.01.2016,392.18
27.01.2016,403.36
26.01.2016,402.67
25.01.2016,403.34
24.01.2016,404.74
23.01.2016,396.03
22.01.2016,400.65
21.01.2016,417.82
20.01.2016,396.21
19.01.2016,387.07
18.01.2016,386.66
17.01.2016,386.47
16.01.2016,372.91
